31.10.2020	84271529	1954	56473
31.10.2020	84271550	668	45500
31.10.2020	84271555	3768	51472
31.10.2020	84271578	1046	52799
31.10.2020	84271580	21	31783
31.10.2020	84457348	11	43299
31.10.2020	84271636	2153	56325
31.10.2020	84271638	446	32054
31.10.2020	84271640	7	35523
31.10.2020	84271643	1634	32298
31.10.2020	84271647	2915	50665
31.10.2020	84271649	606	69334
31.10.2020	84105159	47	3711
31.10.2020	84271650	199	51920
31.10.2020	84271659	3158	15193
31.10.2020	84271663	1575	11523
31.10.2020	84271669	1843	42810
31.10.2020	84271672	622	21658
31.10.2020	84271715	9	21565
31.10.2020	84271743	88	55602
31.10.2020	84271744	14631	15042
31.10.2020	84271761	14	38425
31.10.2020	84271762	570	53914
31.10.2020	84271766	54	52310
31.10.2020	84271771	9	45861
31.10.2020	84271797	2664	52430
31.10.2020	84271804	38	42033
31.10.2020	84271832	2118	27972
31.10.2020	84304287	40	20272
31.10.2020	84304296	17778	14979
31.10.2020	84304317	14	49082
31.10.2020	84304326	1385	23038
31.10.2020	84304328	8808	38542
31.10.2020	84304331	4717	8228
31.10.2020	84304335	5886	49807
31.10.2020	84304336	2874	14672
31.10.2020	84304450	857	18488
31.10.2020	84304468	167	48414
31.10.2020	84304475	53	42080
31.10.2020	84304478	4353	24563
31.10.2020	84304573	2643	13070
31.10.2020	84304577	2816	12005
31.10.2020	84304584	36159	35315
31.10.2020	84304592	1160	45388
31.10.2020	84304596	979	26465
31.10.2020	84304608	351	41519
31.10.2020	84304615	2166	54315
31.10.2020	84304617	218	46957
31.10.2020	84304841	266	68451
31.10.2020	84105164	20	3676
31.10.2020	84304845	2326	16113
31.10.2020	84304846	1520	58098
31.10.2020	84304851	3143	10987
31.10.2020	84304857	11	45265
31.10.2020	84304877	1077	44134
31.10.2020	84304900	4	49247
31.10.2020	84304901	3771	44062
31.10.2020	84304906	2243	40093
31.10.2020	84304911	1575	20238
31.10.2020	84304912	1351	24488
31.10.2020	84304981	217	48735
31.10.2020	84304984	2373	51631
31.10.2020	84304986	8	49550
31.10.2020	84304989	80	50057
31.10.2020	84304999	2846	54796
31.10.2020	43924808	4890	61382
31.10.2020	84305003	984	59017
31.10.2020	84305004	19	49929
31.10.2020	84305005	3639	36569
31.10.2020	84305007	559	69133
31.10.2020	84105167	44	3609
31.10.2020	84305012	215	50147
31.10.2020	84305013	5897	50665
31.10.2020	84305015	265	29494
31.10.2020	84305016	1	43841
31.10.2020	84305018	8002	58617
31.10.2020	84305038	67	27947
31.10.2020	84305040	53	69647
31.10.2020	84305045	33	59809
31.10.2020	84305046	14	52580
31.10.2020	84305064	8128	12398
31.10.2020	84305070	3719	33805
31.10.2020	84332106	3184	37002
31.10.2020	84332123	1594	22977
31.10.2020	84332130	1669	44058
31.10.2020	84332206	78	54422
31.10.2020	84332211	2470	39800
31.10.2020	84332242	1006	42916
31.10.2020	84332256	3559	15325
31.10.2020	84332382	2966	41245
31.10.2020	84332419	40	42452
31.10.2020	84332424	86	48103
31.10.2020	84332428	38	47395
31.10.2020	84332429	1763	39548
31.10.2020	84332431	6	16456
31.10.2020	84332433	1377	7447
31.10.2020	84332437	150	49297
31.10.2020	84332442	2229	51034
31.10.2020	84332448	2563	47416
31.10.2020	84332474	10	43444
31.10.2020	84332477	973	8702
31.10.2020	84332483	18	55385
31.10.2020	84332491	33485	18085
31.10.2020	84332610	1552	9585
31.10.2020	84332666	2927	25001
31.10.2020	84332668	1378	47677
31.10.2020	84332686	3503	28466
31.10.2020	84332687	16	55385
31.10.2020	84332697	408	31459
31.10.2020	84332796	3069	54139
31.10.2020	84332874	14	39784
31.10.2020	84332935	1332	93844
31.10.2020	84332964	575	47083
31.10.2020	84332986	910	45635
31.10.2020	84332988	73	40685
31.10.2020	84332995	19726	21307
31.10.2020	84333056	2393	18040
31.10.2020	84333089	90	43951
31.10.2020	84333094	3399	9754
31.10.2020	84384588	1748	37780
31.10.2020	84384622	109	41007
31.10.2020	84384627	50	27766
31.10.2020	84384647	9	43425
31.10.2020	84384654	7	43916
31.10.2020	84384655	18	44899
31.10.2020	84384663	9	42730
31.10.2020	84384670	17	43013
31.10.2020	84384676	191	45953
31.10.2020	84384683	32	45638
31.10.2020	84384703	21	7775
31.10.2020	84384720	422	46743
31.10.2020	84384725	950	28127
31.10.2020	84384733	1816	44530
31.10.2020	84384735	2504	15138
31.10.2020	84384737	1984	11258
31.10.2020	84384764	168	50852
31.10.2020	84384771	45	56319
31.10.2020	84384783	1915	33621
31.10.2020	84384785	159	36431
31.10.2020	84384786	109	45279
31.10.2020	84384798	172	54464
31.10.2020	84384801	33	51396
31.10.2020	84384814	234	47734
31.10.2020	84384825	1798	8752
31.10.2020	84384880	399	43519
31.10.2020	84384897	71	44186
31.10.2020	84384932	25	46531
31.10.2020	84384951	1331	13643
31.10.2020	84384971	15	42841
31.10.2020	84384987	4022	42304
31.10.2020	84385006	3212	38750
31.10.2020	84385027	4354	21710
31.10.2020	84385035	403	42017
31.10.2020	63022202	37	2137
31.10.2020	84385039	890	36502
31.10.2020	84385043	5338	8069
31.10.2020	84385046	1623	34356
31.10.2020	84385047	103	31988
31.10.2020	84385057	8699	20481
31.10.2020	84385058	3	23887
31.10.2020	84385066	1488	26012
31.10.2020	84385069	1	16588
31.10.2020	84385098	171	41998
31.10.2020	84385215	1485	36425
31.10.2020	84385223	2620	40533
31.10.2020	84385236	1391	19193
31.10.2020	84385239	1319	37180
31.10.2020	84385254	985	47508
31.10.2020	84385255	360	33851
31.10.2020	84385284	579	38867
31.10.2020	84385300	1733	39820
31.10.2020	84385453	1611	43849
31.10.2020	84385473	859	41584
31.10.2020	84385476	6116	38255
31.10.2020	84385477	2852	30675
31.10.2020	84390753	543	47346
31.10.2020	84390761	191	47682
31.10.2020	84390778	870	44974
31.10.2020	84390862	588	31588
31.10.2020	84390865	112	43455
31.10.2020	84390869	21	37631
31.10.2020	84390893	3874	32729
31.10.2020	84390936	13	44500
31.10.2020	84390939	4323	38835
31.10.2020	84390942	1187	23356
31.10.2020	84390949	683	47605
31.10.2020	84390950	14	40146
31.10.2020	84390967	7	22318
31.10.2020	84390972	1538	36139
31.10.2020	83778936	185	59536
31.10.2020	84390977	10	33956
31.10.2020	84390987	10086	42238
31.10.2020	84390988	1666	42340
31.10.2020	84390989	714	32763
31.10.2020	84390998	108	42619
31.10.2020	84391000	2402	11921
31.10.2020	84391002	4	46069
31.10.2020	84391055	86	77045
31.10.2020	84391068	2503	38704
31.10.2020	84515406	336	17783
31.10.2020	84391136	94	47867
31.10.2020	84391143	1477	33801
31.10.2020	84391145	3558	41625
31.10.2020	84391149	33	49976
31.10.2020	84391150	19	52413
31.10.2020	84391151	491	36439
31.10.2020	84391155	233	46001
31.10.2020	84391158	1583	29738
31.10.2020	84391159	49	50494
31.10.2020	84391161	665	43351
31.10.2020	84391162	1162	39550
31.10.2020	84391180	6576	35865
31.10.2020	84391184	2476	27556
31.10.2020	84391187	1812	22349
31.10.2020	84391203	3	32731
31.10.2020	84391207	16	44622
31.10.2020	84391218	11386	42062
31.10.2020	84391264	1583	33865
31.10.2020	84391289	2156	20631
31.10.2020	84391296	1123	30603
31.10.2020	84391323	128	42016
31.10.2020	84391337	430	47830
31.10.2020	84391338	1119	50248
31.10.2020	84391345	667	49824
31.10.2020	84391359	1903	34340
31.10.2020	84391362	8327	38933
31.10.2020	84391365	10	45818
31.10.2020	84391385	923	42479
31.10.2020	84391395	3	42855
31.10.2020	84391396	628	40858
31.10.2020	84391397	409	45480
31.10.2020	84391401	7892	4338
31.10.2020	84391409	189	12018
31.10.2020	84391568	735	41057
31.10.2020	84391584	7129	26937
31.10.2020	84391599	16904	22624
31.10.2020	84437041	134	34964
31.10.2020	84437117	26	9310
31.10.2020	84437128	38	33958
31.10.2020	84437134	6929	28055
31.10.2020	84437139	135	47136
31.10.2020	84437145	240	4201
31.10.2020	84437148	6132	47380
31.10.2020	84437149	3855	15788
31.10.2020	84437151	513	44914
31.10.2020	84437157	6006	36081
31.10.2020	84437160	630	29006
31.10.2020	84437173	2307	5712
31.10.2020	84437176	2295	39059
31.10.2020	84437178	831	37235
31.10.2020	84437189	3193	39251
31.10.2020	84437191	1636	41026
31.10.2020	84437208	0	49526
31.10.2020	84437212	444	38663
31.10.2020	84515292	1159	12634
31.10.2020	63077521	43131	91601
31.10.2020	84437486	1802	31427
31.10.2020	84437561	10067	17585
31.10.2020	84437562	918	35400
31.10.2020	84437569	114	41389
31.10.2020	84437576	1303	46731
31.10.2020	84437583	3003	39892
31.10.2020	84437695	21	51616
31.10.2020	84437846	4068	45484
31.10.2020	84483530	1422	4805
31.10.2020	84437850	7	5956
31.10.2020	84437854	22	23348
31.10.2020	84437864	1623	36683
31.10.2020	84437868	6667	32866
31.10.2020	84437869	1263	37496
31.10.2020	84437872	2	20440
31.10.2020	84437876	357	32758
31.10.2020	84437881	26	39530
31.10.2020	84437882	2569	40318
31.10.2020	84438014	8	47809
31.10.2020	84438019	1471	42020
31.10.2020	84438024	1083	48142
31.10.2020	84456381	5888	30639
31.10.2020	84456424	467	6902
31.10.2020	84456429	344	29280
31.10.2020	84456434	2182	52304
31.10.2020	84456439	668	10285
31.10.2020	84456440	2563	49807
31.10.2020	84456885	40	27627
31.10.2020	84456889	5065	35275
31.10.2020	84456891	34	24206
31.10.2020	84456892	855	23437
31.10.2020	84456902	3574	15842
31.10.2020	84457028	884	14894
31.10.2020	84457029	1308	35512
31.10.2020	84457030	60	33165
31.10.2020	84457031	28	27472
31.10.2020	84231301	104	58105
31.10.2020	84457074	15	40882
31.10.2020	84457090	2631	37895
31.10.2020	84457102	15	49423
31.10.2020	84457130	129	39327
31.10.2020	84457134	3	34939
31.10.2020	84457142	1353	6706
31.10.2020	84457209	944	39126
31.10.2020	84457214	1	36599
31.10.2020	84457240	10500	21287
31.10.2020	84457284	114	29006
31.10.2020	84457303	5	39263
31.10.2020	84457308	8	33683
31.10.2020	84457312	346	13035
31.10.2020	84457318	0	54922
31.10.2020	84457322	0	54904
31.10.2020	84457323	0	55288
31.10.2020	63077214	126676	92273
31.10.2020	84457326	3068	41892
31.10.2020	84457327	89	40217
31.10.2020	84457336	1	55643
31.10.2020	84457337	1396	26015
31.10.2020	84457339	1	55124
31.10.2020	84457342	0	54364
31.10.2020	84457343	28	41784
31.10.2020	84457345	10	29666
31.10.2020	43477143	26824	24572
31.10.2020	84105166	462	735
31.10.2020	84457352	4298	37894
31.10.2020	84457355	2500	42730
31.10.2020	84457356	13	40576
31.10.2020	84457357	350	21296
31.10.2020	84457358	698	42941
31.10.2020	84457362	3084	41607
31.10.2020	84457366	2718	16638
31.10.2020	84457408	6344	10873
31.10.2020	84457429	7418	33556
31.10.2020	84457430	606	35745
31.10.2020	84501520	0	18178
31.10.2020	84457531	297	47254
31.10.2020	84457539	192	37003
31.10.2020	84457541	11	40770
31.10.2020	84457567	4	48354
31.10.2020	84468496	375	40410
31.10.2020	84468500	179	40805
31.10.2020	84468502	8	43956
31.10.2020	84468503	228	43051
31.10.2020	84468506	89	16230
31.10.2020	84468524	1050	43969
31.10.2020	84468547	487	36812
31.10.2020	84468670	7	3343
31.10.2020	84468684	1321	48934
31.10.2020	84468693	7	45882
31.10.2020	84468796	1563	35973
31.10.2020	84468812	18	35821
31.10.2020	84468819	35	40466
31.10.2020	83801655	6498	117994
31.10.2020	84468895	6	40161
31.10.2020	84468897	0	13782
31.10.2020	84468898	0	13457
31.10.2020	84468907	22	42241
31.10.2020	84468921	19	29529
31.10.2020	84468922	1458	44806
31.10.2020	84468946	81	33080
31.10.2020	84468950	7069	34040
31.10.2020	84468959	71	41012
31.10.2020	84468961	138	38340
31.10.2020	84468964	27	11284
31.10.2020	84468977	394	34311
31.10.2020	84468978	1746	36869
31.10.2020	84469024	343	32759
31.10.2020	84105982	413	1711
31.10.2020	84469031	1144	40386
31.10.2020	84469095	276	38457
31.10.2020	84469116	32	39877
31.10.2020	84469131	144	44806
31.10.2020	84469138	696	23567
31.10.2020	84469143	6	41279
31.10.2020	84469144	2402	40596
31.10.2020	84469147	930	23658
31.10.2020	83979957	21	97870
31.10.2020	84469154	756	14488
31.10.2020	84469156	140	36479
31.10.2020	84469294	2	49369
31.10.2020	84469296	1394	44870
31.10.2020	84469297	441	32801
31.10.2020	84469299	3029	20451
31.10.2020	84469317	33	41204
31.10.2020	84469318	1009	24115
31.10.2020	84469322	455	34344
31.10.2020	84469326	11	35879
31.10.2020	84469347	2201	33813
31.10.2020	84469362	3479	39238
31.10.2020	84472648	730	5757
31.10.2020	84472657	620	24472
31.10.2020	84472659	730	28544
31.10.2020	84472682	25	38120
31.10.2020	84472689	397	36450
31.10.2020	84472704	140	23467
31.10.2020	84472725	892	11534
31.10.2020	84472727	3218	12030
31.10.2020	84472730	16	39431
31.10.2020	84472731	13	31223
31.10.2020	84472910	1370	23941
31.10.2020	84472917	2842	34876
31.10.2020	84472919	418	41884
31.10.2020	84472923	39	25257
31.10.2020	84472925	9	30922
31.10.2020	84472926	1065	34821
31.10.2020	84472932	187	36433
31.10.2020	84472933	4	41953
31.10.2020	43925362	57	1154
31.10.2020	84472935	207	40409
31.10.2020	84472936	115	38988
31.10.2020	84472953	169	21408
31.10.2020	84483344	2	24232
31.10.2020	84483346	26	32547
31.10.2020	84483352	153	26218
31.10.2020	84483357	1110	18815
31.10.2020	84483360	363	37615
31.10.2020	84483361	14	28273
31.10.2020	43925366	0	1145
31.10.2020	84483507	865	21136
31.10.2020	84483508	2397	12882
31.10.2020	84483512	1	29188
31.10.2020	84483513	2726	27496
31.10.2020	84483517	1109	24737
31.10.2020	84483527	829	25960
31.10.2020	84483539	42	30294
31.10.2020	84271649	17	33671
31.10.2020	84483541	2356	22738
31.10.2020	84483553	8	26612
31.10.2020	84468894	44	41312
31.10.2020	84483555	10	30746
31.10.2020	84483557	64	22058
31.10.2020	84483564	310	35635
31.10.2020	84483565	1169	28913
31.10.2020	84483566	148	28673
31.10.2020	84483567	10	32552
31.10.2020	84483570	5	26671
31.10.2020	84483572	7	31732
31.10.2020	84483727	1359	6992
31.10.2020	84483730	3	19076
31.10.2020	84483733	1061	22115
31.10.2020	84483768	621	28364
31.10.2020	84483824	1097	3355
31.10.2020	84483825	422	19314
31.10.2020	84483826	442	20274
31.10.2020	84483834	5	19834
31.10.2020	84469153	9	40317
31.10.2020	84483850	3	22201
31.10.2020	84483857	450	3745
31.10.2020	84483872	58	15828
31.10.2020	84483876	1013	17762
31.10.2020	84483877	70	20932
31.10.2020	84483883	5	8871
31.10.2020	84483885	0	26467
31.10.2020	84483904	9	3556
31.10.2020	84483909	1470	24690
31.10.2020	84483920	1557	19708
31.10.2020	84484012	1391	30346
31.10.2020	84484043	71	32442
31.10.2020	84484069	112	14996
31.10.2020	84484076	2	31021
31.10.2020	84484105	1	26895
31.10.2020	84484284	343	22180
31.10.2020	84484299	12	27997
31.10.2020	84484301	1169	23712
31.10.2020	84500532	179	23548
31.10.2020	84500534	148	30475
31.10.2020	84105172	0	2334
31.10.2020	84500538	987	28154
31.10.2020	84500551	1308	12375
31.10.2020	84500536	0	20078
31.10.2020	84500567	1475	33913
31.10.2020	84500572	639	22106
31.10.2020	84500573	2688	15255
31.10.2020	84500580	70	32123
31.10.2020	84501471	347	30504
31.10.2020	84501486	1864	13176
31.10.2020	84501508	470	22350
31.10.2020	84501509	2449	11879
31.10.2020	84501511	361	16154
31.10.2020	84472710	494	13564
31.10.2020	84472669	4717	3169
31.10.2020	84503968	1	10996
31.10.2020	84504013	4	18040
31.10.2020	84514849	179	7605
31.10.2020	84514926	182	17998
31.10.2020	84514940	21	21503
31.10.2020	84515012	101	25568
31.10.2020	84515022	486	9665
31.10.2020	84515047	421	28224
31.10.2020	84457093	304	18647
31.10.2020	83979903	25929	90760
31.10.2020	84515383	308	23317
31.10.2020	84515390	5	16953
31.10.2020	84515391	13	24144
31.10.2020	84515395	695	18779
31.10.2020	84515400	26	18079
31.10.2020	84207729	743	44215
31.10.2020	84515432	651	19335
31.10.2020	84515437	266	16429
31.10.2020	84515447	1320	6982
31.10.2020	84515451	29	20264
31.10.2020	84515460	1674	20157
31.10.2020	84871394	1684	41305
31.10.2020	84271582	3603	23256
31.10.2020	03410174	37051	109924
31.10.2020	84150264	0	53553
31.10.2020	84515435	257	9888
31.10.2020	84515034	584	12011
31.10.2020	84457036	1163	35885
31.10.2020	84469030	4	38636
31.10.2020	43250375	15843	72542
31.10.2020	84107154	4507	30594
31.10.2020	84472934	86	42609
31.10.2020	84231566	1967	79107
31.10.2020	84391557	118	35451
31.10.2020	84537020	26	10990
31.10.2020	84537013	8	13986
31.10.2020	84515389	183	13375
31.10.2020	84537056	217	13789
31.10.2020	84504311	145	11890
31.10.2020	84504098	13	14414
31.10.2020	84515396	35	13915
31.10.2020	84504086	12	11329
31.10.2020	84504089	10	11905
31.10.2020	84514923	6	11973
31.10.2020	84504084	15	11407
31.10.2020	84483558	10	10244
31.10.2020	84515387	326	1575
31.10.2020	84514936	2	12163
31.10.2020	84515442	524	7585
31.10.2020	84472866	233	1802
31.10.2020	84501238	1	10940
31.10.2020	84504021	54	13085
31.10.2020	84537427	73	11196
31.10.2020	84515399	8	13094
31.10.2020	84515446	324	8967
31.10.2020	84515312	366	2483
31.10.2020	84515454	339	2245
31.10.2020	84515434	0	13618
31.10.2020	84483842	318	15804
31.10.2020	84501242	3	9985
31.10.2020	84501246	3	9384
31.10.2020	84501274	5	11435
31.10.2020	84501247	309	5302
31.10.2020	84515293	1	15798
31.10.2020	84484247	148	11133
31.10.2020	84503938	16	9695
31.10.2020	54814875	209	4885
31.10.2020	84515166	0	4634
31.10.2020	84515315	457	2340
31.10.2020	84332960	1	10192
31.10.2020	84537394	3	3697
31.10.2020	84504507	206	7263
31.10.2020	84483559	7	8352
31.10.2020	84537044	176	5857
31.10.2020	84537010	21	11245
31.10.2020	84537432	560	8411
31.10.2020	84304840	8789	6277
31.10.2020	84501276	34	9197
31.10.2020	84105170	0	10470
31.10.2020	84515463	271	2509
31.10.2020	84514972	366	2868
31.10.2020	84515512	417	987
31.10.2020	84515563	3	4251
31.10.2020	84537510	1	2902
31.10.2020	84537380	209	1520
31.10.2020	84537442	232	6817
31.10.2020	84504521	103	6227
31.10.2020	84537460	560	3362
31.10.2020	84504509	40	5722
31.10.2020	84504504	15	8133
31.10.2020	84537462	497	2101
31.10.2020	84501049	0	3446
31.10.2020	84501085	0	3392
31.10.2020	84501064	0	3645
31.10.2020	84537440	50	5449
31.10.2020	84515322	0	4244
31.10.2020	84537449	11	2135
31.10.2020	84503997	10	5231
31.10.2020	84514749	2	6926
31.10.2020	84537385	167	1461
31.10.2020	84483535	0	5410
31.10.2020	84515455	3	2369
31.10.2020	84483731	4	4176
31.10.2020	84515510	1600	4216
31.10.2020	84515453	326	4433
31.10.2020	84515052	1	3466
31.10.2020	84515344	326	3767
31.10.2020	84536886	298	3254
31.10.2020	84501061	3	5203
31.10.2020	84537154	159	6829
31.10.2020	84501093	21	7685
31.10.2020	84501094	0	5143
31.10.2020	84515143	2	7255
31.10.2020	84515135	0	4578
31.10.2020	84515566	5	4128
31.10.2020	84537386	3	3061
31.10.2020	84501249	1	7540
31.10.2020	84501237	0	2636
31.10.2020	84514834	2	1312
31.10.2020	84504511	3291	5046
31.10.2020	84515527	0	1221
31.10.2020	84501260	0	2489
31.10.2020	84501243	0	2469
31.10.2020	84501254	0	2867
31.10.2020	84501258	0	2896
31.10.2020	84536897	212	1500
31.10.2020	84484101	0	2842
31.10.2020	84483571	1	2933
31.10.2020	84537059	55	2852
31.10.2020	84515373	2	2663
31.10.2020	84504083	2	2649
31.10.2020	84515556	0	2673
31.10.2020	84504120	126	2205
31.10.2020	84514931	486	2683
31.10.2020	84501240	40	1156
31.10.2020	84501257	21	1551
31.10.2020	84501278	0	744
31.10.2020	84537391	0	2784
31.10.2020	84504503	0	2634
31.10.2020	84515516	74	855
31.10.2020	84515560	301	1455
31.10.2020	84537578	9	233
31.10.2020	84537155	378	2933
31.10.2020	84514924	32	3362
31.10.2020	84537150	0	1556
31.10.2020	84515475	0	3104
31.10.2020	84537130	0	2042
31.10.2020	84501084	55	2254
31.10.2020	84514969	401	150
31.10.2020	84483779	20	788
31.10.2020	84537156	0	609
31.10.2020	84503924	32	604
31.10.2020	84515532	0	2444
31.10.2020	84537153	65	735
31.10.2020	54814892	0	751
31.10.2020	84515564	0	33
31.10.2020	84537159	0	38
31.10.2020	84515482	130	97
31.10.2020	84501307	5	53
31.10.2020	84537160	133	86
31.10.2020	84537371	121	26
